wp_id,wp_url,wp_path,wp_section,wp_slug,wp_api_slug,wp_status,wp_http_status,wp_canonical,wp_http_evidence,target_exists,target_status,target_section,target_slug,target_url,target_http_status,target_http_evidence,target_canonical,target_redirect_location,target_redirect_final_status,classification,reasons
56288,https://dash.alelm.net/sport/56288/%d8%a8%d8%b9%d8%af-%d8%a3%d9%86%d8%a8%d8%a7%d8%a1-%d8%b9%d8%b1%d8%b6-%d8%b6%d9%85-%d8%b1%d9%88%d9%86%d8%a7%d9%84%d8%af%d9%88-%d8%a3%d8%ba%d9%84%d9%89-%d8%a7%d9%84%d8%b5%d9%81%d9%82%d8%a7%d8%aa/,/sport/56288/بعد-أنباء-عرض-ضم-رونالدو-أغلى-الصفقات,sport,بعد-أنباء-عرض-ضم-رونالدو-أغلى-الصفقات,بعد-أنباء-عرض-ضم-رونالدو-أغلى-الصفقات,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56306,https://dash.alelm.net/ksa/56306/%d8%b5%d9%88%d8%b1-%d9%86%d9%82%d8%b4-%d8%a7%d9%84%d9%86%d8%ae%d9%8a%d9%84-%d8%b9%d9%84%d9%89-%d8%b5%d8%ae%d9%88%d8%b1-%d8%a7%d9%84%d8%ac%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a/,/ksa/56306/صور-نقش-النخيل-على-صخور-الجزيرة-العربي,ksa,صور-نقش-النخيل-على-صخور-الجزيرة-العربي,صور-نقش-النخيل-على-صخور-الجزيرة-العربي,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56326,https://dash.alelm.net/varieties/56326/%d8%b3%d9%84%d9%91%d9%85-%d9%81%d9%88%d9%82-%d9%82%d8%a8%d8%a9-%d8%a7%d9%84%d9%85%d8%b3%d8%ac%d8%af-%d8%a7%d9%84%d9%86%d8%a8%d9%88%d9%8a-%d9%85%d8%a7-%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d8%a7%d9%84/,/varieties/56326/سلّم-فوق-قبة-المسجد-النبوي-ما-حقيقة-ال,varieties,سلّم-فوق-قبة-المسجد-النبوي-ما-حقيقة-ال,سلّم-فوق-قبة-المسجد-النبوي-ما-حقيقة-ال,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56328,https://dash.alelm.net/technology/56328/%d8%a7%d8%ae%d8%aa%d8%b1%d8%a7%d8%b9-%d8%ac%d8%af%d9%8a%d8%af-%d9%84%d8%a2%d8%a8%d9%84-%d9%8a%d8%aa%d9%8a%d8%ad-%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%a7%d9%84%d9%87%d9%88%d8%a7%d8%aa%d9%81/,/technology/56328/اختراع-جديد-لآبل-يتيح-استخدام-الهواتف,technology,اختراع-جديد-لآبل-يتيح-استخدام-الهواتف,اختراع-جديد-لآبل-يتيح-استخدام-الهواتف,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56360,https://dash.alelm.net/world/56360/%d8%b4%d9%85%d8%b3-%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d8%a7%d9%84%d8%b5%d9%86%d8%a7%d8%b9%d9%8a%d8%a9-%d9%85%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7/,/world/56360/شمس-الصين-الصناعية-مستقبل-الطاقة-الخا,world,شمس-الصين-الصناعية-مستقبل-الطاقة-الخا,شمس-الصين-الصناعية-مستقبل-الطاقة-الخا,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56369,https://dash.alelm.net/world/56369/%d8%b1%d8%b9%d8%a8-%d8%a7%d9%84%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%b3%d9%83%d8%a7%d9%86%d9%8a%d8%a9-%d9%81%d9%8a-%d9%83%d9%84-%d8%a7%d9%84%d8%af%d9%88%d9%84-%d9%87%d9%84-%d8%aa%d8%b6%d9%8a/,/world/56369/رعب-الزيادة-السكانية-في-كل-الدول-هل-تضي,world,رعب-الزيادة-السكانية-في-كل-الدول-هل-تضي,رعب-الزيادة-السكانية-في-كل-الدول-هل-تضي,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56375,https://dash.alelm.net/current-events/56375/%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d9%85%d8%b5%d8%a7%d9%84%d8%ad-%d8%a7%d8%b3/,/current-events/56375/العلاقات-السعودية-الأمريكية-مصالح-اس,current-events,العلاقات-السعودية-الأمريكية-مصالح-اس,العلاقات-السعودية-الأمريكية-مصالح-اس,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56390,https://dash.alelm.net/current-events/56390/%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d8%b9%d8%a8%d8%a7%d8%b3-%d8%a3%d9%85%d8%af-%d9%8a%d8%af-%d9%84%d9%84%d8%b3%d9%84%d8%a7%d9%85-%d9%88%d8%a8%d8%a7%d9%8a%d8%af%d9%86/,/current-events/56390/فيديو-محمود-عباس-أمد-يد-للسلام-وبايدن,current-events,فيديو-محمود-عباس-أمد-يد-للسلام-وبايدن,فيديو-محمود-عباس-أمد-يد-للسلام-وبايدن,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56412,https://dash.alelm.net/current-events/56412/%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d9%81%d9%8a-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d9%81%d8%aa%d8%ad-%d9%85%d9%84%d9%81%d8%a7%d8%aa-%d9%88%d9%82%d8%b6%d8%a7%d9%8a%d8%a7-%d8%aa%d8%ad%d8%b8/,/current-events/56412/بايدن-في-السعودية-فتح-ملفات-وقضايا-تحظ,current-events,بايدن-في-السعودية-فتح-ملفات-وقضايا-تحظ,بايدن-في-السعودية-فتح-ملفات-وقضايا-تحظ,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56436,https://dash.alelm.net/current-events/56436/%d8%b5%d9%88%d8%b1-%d9%84%d8%ad%d8%b8%d8%a9-%d9%88%d8%b5%d9%88%d9%84-%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d9%81%d9%8a-%d8%a3%d9%88%d9%84-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%b1%d8%b3%d9%85%d9%8a%d8%a9/,/current-events/56436/صور-لحظة-وصول-بايدن-في-أول-زيارة-رسمية,current-events,صور-لحظة-وصول-بايدن-في-أول-زيارة-رسمية,صور-لحظة-وصول-بايدن-في-أول-زيارة-رسمية,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56450,https://dash.alelm.net/ksa/56450/%d8%a3%d9%88%d9%84-%d9%82%d9%85%d8%a9-%d8%a8%d9%8a%d9%86-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d9%88%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%b4%d9%83%d9%84-%d8%ac%d8%af%d9%8a%d8%af/,/ksa/56450/أول-قمة-بين-أمريكا-والسعودية-شكل-جديد,ksa,أول-قمة-بين-أمريكا-والسعودية-شكل-جديد,أول-قمة-بين-أمريكا-والسعودية-شكل-جديد,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56458,https://dash.alelm.net/current-events/56458/%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d8%a7%d9%84%d9%85%d9%84%d9%83-%d8%b3%d9%84%d9%85%d8%a7%d9%86-%d9%88%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d9%8a%d8%b1%d8%b5%d8%af-%d9%84%d8%ad/,/current-events/56458/بايدن-يلتقي-الملك-سلمان-وفيديو-يرصد-لح,current-events,بايدن-يلتقي-الملك-سلمان-وفيديو-يرصد-لح,بايدن-يلتقي-الملك-سلمان-وفيديو-يرصد-لح,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56468,https://dash.alelm.net/current-events/56468/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d8%b1-%d9%85%d8%ad%d9%85%d8%af-%d8%a8%d9%86-%d8%b3%d9%84%d9%85%d8%a7%d9%86-%d9%88%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a/,/current-events/56468/الأمير-محمد-بن-سلمان-والرئيس-الأمريكي,current-events,الأمير-محمد-بن-سلمان-والرئيس-الأمريكي,الأمير-محمد-بن-سلمان-والرئيس-الأمريكي,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56479,https://dash.alelm.net/current-events/56479/%d9%84%d9%82%d8%b7%d8%a7%d8%aa-%d9%85%d9%86-%d8%a7%d9%84%d8%a7%d8%ac%d8%aa%d9%85%d8%a7%d8%b9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d8%b9-%d9%88%d9%85%d8%a8%d8%a7%d8%ad%d8%ab%d8%a7%d8%aa-%d9%88%d9%84%d9%8a/,/current-events/56479/لقطات-من-الاجتماع-الموسع-ومباحثات-ولي,current-events,لقطات-من-الاجتماع-الموسع-ومباحثات-ولي,لقطات-من-الاجتماع-الموسع-ومباحثات-ولي,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56498,https://dash.alelm.net/current-events/56498/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d8%b1-%d9%85%d8%ad%d9%85%d8%af-%d8%a8%d9%86-%d8%b3%d9%84%d9%85%d8%a7%d9%86-%d9%8a%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%88%d9%84%d9%8a-%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d8%a8/,/current-events/56498/الأمير-محمد-بن-سلمان-يستقبل-ولي-عهد-الب,current-events,الأمير-محمد-بن-سلمان-يستقبل-ولي-عهد-الب,الأمير-محمد-بن-سلمان-يستقبل-ولي-عهد-الب,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56502,https://dash.alelm.net/current-events/56502/%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%af%d8%b9%d9%85%d8%aa-%d8%a7%d9%84%d9%87%d8%af%d9%86%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d9%8a%d9%85%d9%86-%d9%88/,/current-events/56502/بايدن-السعودية-دعمت-الهدنة-في-اليمن-و,current-events,بايدن-السعودية-دعمت-الهدنة-في-اليمن-و,بايدن-السعودية-دعمت-الهدنة-في-اليمن-و,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56526,https://dash.alelm.net/current-events/56526/%d8%b5%d9%88%d8%b1-%d8%a8%d8%b9%d8%af-%d8%a7%d8%b3%d8%aa%d9%82%d8%a8%d8%a7%d9%84-%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d8%b3%d8%aa%d8%ae%d8%af%d9%85-%d8%a7%d9%84/,/current-events/56526/صور-بعد-استقبال-بايدن-لماذا-تستخدم-ال,current-events,صور-بعد-استقبال-بايدن-لماذا-تستخدم-ال,صور-بعد-استقبال-بايدن-لماذا-تستخدم-ال,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56537,https://dash.alelm.net/current-events/56537/%d8%a7%d9%86%d8%b7%d9%84%d8%a7%d9%82-%d9%82%d9%85%d8%a9-%d8%ac%d8%af%d8%a9-%d9%84%d9%84%d8%a3%d9%85%d9%86-%d9%88%d8%a7%d9%84%d8%aa%d9%86%d9%85%d9%8a%d8%a9-%d8%a8%d8%ad%d8%b6%d9%88%d8%b1-%d8%a8%d8%a7/,/current-events/56537/انطلاق-قمة-جدة-للأمن-والتنمية-بحضور-با,current-events,انطلاق-قمة-جدة-للأمن-والتنمية-بحضور-با,انطلاق-قمة-جدة-للأمن-والتنمية-بحضور-با,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56545,https://dash.alelm.net/current-events/56545/3-%d9%82%d9%85%d9%85-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%ae%d9%84%d9%8a%d8%ac%d9%8a%d8%a9-%d9%82%d8%a8%d9%84-%d9%82%d9%85%d8%a9-%d8%ac%d8%af%d8%a9-%d9%85%d8%aa%d9%89-%d8%b9%d9%82%d8%af/,/current-events/56545/3-قمم-أمريكية-خليجية-قبل-قمة-جدة-متى-عقد,current-events,3-قمم-أمريكية-خليجية-قبل-قمة-جدة-متى-عقد,3-قمم-أمريكية-خليجية-قبل-قمة-جدة-متى-عقد,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56553,https://dash.alelm.net/current-events/56553/%d9%85%d8%b5%d8%af%d8%b1-%d8%b3%d8%b9%d9%88%d8%af%d9%8a-%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d8%a3%d8%ab%d8%a7%d8%b1-%d9%82%d8%b6%d9%8a%d8%a9-%d8%ae%d8%a7%d8%b4%d9%82%d8%ac%d9%8a-%d8%a8%d8%b4%d9%83%d9%84/,/current-events/56553/مصدر-سعودي-بايدن-أثار-قضية-خاشقجي-بشكل,current-events,مصدر-سعودي-بايدن-أثار-قضية-خاشقجي-بشكل,مصدر-سعودي-بايدن-أثار-قضية-خاشقجي-بشكل,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56582,https://dash.alelm.net/varieties/56582/%d9%81%d9%8a-%d9%85%d8%ab%d9%84-%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%a7%d9%86%d9%81%d8%b5%d8%a7%d9%84-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d8%b9%d9%86-%d8%a7%d9%84%d8%a7%d8%aa/,/varieties/56582/في-مثل-هذا-اليوم-انفصال-العراق-عن-الات,varieties,في-مثل-هذا-اليوم-انفصال-العراق-عن-الات,في-مثل-هذا-اليوم-انفصال-العراق-عن-الات,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56590,https://dash.alelm.net/varieties/56590/%d9%85%d9%86-%d9%87%d9%8a-%d8%a7%d9%84%d9%85%d9%87%d9%86%d8%af%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9-%d8%a7%d9%84%d8%aa%d9%8a-%d8%b4%d8%a7%d8%b1%d9%83%d8%aa-%d9%81%d9%8a-%d8%aa%d8%b7/,/varieties/56590/من-هي-المهندسة-العربية-التي-شاركت-في-تط,varieties,من-هي-المهندسة-العربية-التي-شاركت-في-تط,من-هي-المهندسة-العربية-التي-شاركت-في-تط,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56600,https://dash.alelm.net/technology/56600/%d9%81%d9%8a%d8%af%d9%8a%d9%88-%d8%aa%d9%88%d9%8a%d8%aa%d8%b1-%d8%aa%d8%b6%d9%8a%d9%81-%d8%a7%d9%84%d8%b2%d9%82%d8%b2%d9%82%d8%a9-%d9%84%d8%aa%d8%b7%d8%a8%d9%8a%d9%82%d9%87%d8%a7-%d8%a7%d9%84/,/technology/56600/فيديو-تويتر-تضيف-الزقزقة-لتطبيقها-ال,technology,فيديو-تويتر-تضيف-الزقزقة-لتطبيقها-ال,فيديو-تويتر-تضيف-الزقزقة-لتطبيقها-ال,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56609,https://dash.alelm.net/ksa/56609/%d8%a8%d8%b9%d8%af-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a8%d8%a7%d9%8a%d8%af%d9%86-%d9%84%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d9%87%d9%84-%d8%b2%d8%a7%d8%af-%d8%a5%d9%86%d8%aa%d8%a7%d8%ac/,/ksa/56609/بعد-زيارة-بايدن-للسعودية-هل-زاد-إنتاج,ksa,بعد-زيارة-بايدن-للسعودية-هل-زاد-إنتاج,بعد-زيارة-بايدن-للسعودية-هل-زاد-إنتاج,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56616,https://dash.alelm.net/varieties/56616/%d9%8a%d8%ad%d8%a7%d8%b1%d8%a8-%d8%a7%d9%84%d9%85%d8%a7%d8%b6%d9%8a-%d8%a8%d8%b3%d9%84%d8%a7%d8%ad-%d8%a7%d9%84%d8%b1%d8%b3%d9%85-%d9%85%d8%a7-%d9%84%d8%a7-%d8%aa%d8%b9%d8%b1%d9%81%d9%87-%d8%b9/,/varieties/56616/يحارب-الماضي-بسلاح-الرسم-ما-لا-تعرفه-ع,varieties,يحارب-الماضي-بسلاح-الرسم-ما-لا-تعرفه-ع,يحارب-الماضي-بسلاح-الرسم-ما-لا-تعرفه-ع,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56631,https://dash.alelm.net/varieties/56631/%d9%85%d8%af%d9%8a%d8%b1-%d8%a3%d9%85%d9%86-%d9%8a%d8%b6%d8%a8%d8%b7-%d8%b1%d8%a7%d9%83%d8%a8-%d8%a8%d8%ad%d9%88%d8%b2%d8%aa%d9%87-%d9%85%d8%ae%d8%af%d8%b1%d8%a7%d8%aa-%d8%a3%d8%ab%d9%86%d8%a7%d8%a1/,/varieties/56631/مدير-أمن-يضبط-راكب-بحوزته-مخدرات-أثناء,varieties,مدير-أمن-يضبط-راكب-بحوزته-مخدرات-أثناء,مدير-أمن-يضبط-راكب-بحوزته-مخدرات-أثناء,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56645,https://dash.alelm.net/world/56645/%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d9%83%d8%ab%d8%b1-%d8%a7%d8%b9%d8%aa%d9%85%d8%a7%d8%af%d9%8b%d8%a7-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d9%86%d9%88/,/world/56645/الدول-الأكثر-اعتمادًا-على-الطاقة-النو,world,الدول-الأكثر-اعتمادًا-على-الطاقة-النو,الدول-الأكثر-اعتمادًا-على-الطاقة-النو,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56656,https://dash.alelm.net/varieties/56656/%d8%a3%d8%ae%d8%b1%d9%87%d8%a7-%d8%a8%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%a8%d8%a7%d9%84%d9%86%d8%ad%d9%84-%d9%84%d9%88%d8%ad%d8%a7%d8%aa-%d9%81%d9%86%d9%8a%d8%a9-%d9%85%d8%a8%d8%aa%d9%83/,/varieties/56656/أخرها-باستخدام-بالنحل-لوحات-فنية-مبتك,varieties,أخرها-باستخدام-بالنحل-لوحات-فنية-مبتك,أخرها-باستخدام-بالنحل-لوحات-فنية-مبتك,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56676,https://dash.alelm.net/ksa/56676/%d9%86%d8%b2%d9%8a%d9%81-%d8%a7%d9%84%d8%af%d9%85%d8%a7%d8%a1-%d8%b9%d9%84%d9%89-%d8%b7%d8%b1%d9%82-%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d9%85%d8%a7-%d8%a8%d9%8a%d9%86-%d9%85%d9%86%d8%a7/,/ksa/56676/نزيف-الدماء-على-طرق-المملكة-ما-بين-منا,ksa,نزيف-الدماء-على-طرق-المملكة-ما-بين-منا,نزيف-الدماء-على-طرق-المملكة-ما-بين-منا,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56682,https://dash.alelm.net/varieties/56682/%d9%85%d8%b9-%d8%a7%d8%b4%d8%aa%d8%b9%d8%a7%d9%84-%d8%ad%d8%b1%d8%a7%d8%a6%d9%82-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d9%84%d8%ad%d8%b1-%d9%85%d8%a7-%d9%87%d9%8a-%d8%a3%d9%83%d8%a8%d8%b1-%d8%ad%d8%b1/,/varieties/56682/مع-اشتعال-حرائق-بسبب-الحر-ما-هي-أكبر-حر,varieties,مع-اشتعال-حرائق-بسبب-الحر-ما-هي-أكبر-حر,مع-اشتعال-حرائق-بسبب-الحر-ما-هي-أكبر-حر,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56686,https://dash.alelm.net/world/56686/%d9%82%d8%b5%d8%a9-%d8%a7%d9%84%d9%83%d9%84%d8%a8-%d8%a7%d9%84%d8%b0%d9%8a-%d9%8a%d8%b1%d8%aa%d8%af%d9%8a-%d8%a7%d9%84%d8%a3%d9%88%d9%83%d8%b1%d8%a7%d9%86%d9%8a%d9%88%d9%86-%d9%85%d9%84%d8%a7%d8%a8/,/world/56686/قصة-الكلب-الذي-يرتدي-الأوكرانيون-ملاب,world,قصة-الكلب-الذي-يرتدي-الأوكرانيون-ملاب,قصة-الكلب-الذي-يرتدي-الأوكرانيون-ملاب,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56714,https://dash.alelm.net/economy/56714/%d9%81%d9%8a-%d8%b0%d9%83%d8%b1%d9%89-%d9%88%d9%81%d8%a7%d8%aa%d9%87-%d9%85%d9%86-%d9%87%d9%88-%d8%a2%d8%af%d9%85-%d8%b3%d9%85%d9%8a%d8%ab-%d8%a3%d8%a8%d9%88-%d8%b9%d9%84%d9%85-%d8%a7%d9%84%d8%a7/,/economy/56714/في-ذكرى-وفاته-من-هو-آدم-سميث-أبو-علم-الا,economy,في-ذكرى-وفاته-من-هو-آدم-سميث-أبو-علم-الا,في-ذكرى-وفاته-من-هو-آدم-سميث-أبو-علم-الا,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56741,https://dash.alelm.net/economy/56741/%d9%85%d8%a7-%d9%87%d9%8a-%d8%b4%d8%b1%d9%83%d8%a7%d8%aa-%d8%a7%d9%84%d8%b2%d9%88%d9%85%d8%a8%d9%8a%d8%9f-2/,/economy/56741/ما-هي-شركات-الزومبي؟-2,economy,ما-هي-شركات-الزومبي؟-2,ما-هي-شركات-الزومبي؟-2,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56755,https://dash.alelm.net/current-events/56755/%d9%85%d9%88%d8%ac%d8%a9-%d8%ad%d8%a7%d8%b1%d8%a9-%d8%aa%d8%b6%d8%b1%d8%a8-%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d9%87%d8%b0%d9%87-%d8%aa%d9%88%d9%82%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b1/,/current-events/56755/موجة-حارة-تضرب-المملكة-هذه-توقعات-الأر,current-events,موجة-حارة-تضرب-المملكة-هذه-توقعات-الأر,موجة-حارة-تضرب-المملكة-هذه-توقعات-الأر,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56767,https://dash.alelm.net/varieties/56767/%d8%a3%d9%82%d8%af%d9%85-%d9%88%d8%a3%d8%b7%d9%88%d9%84-%d9%88%d8%a3%d9%83%d8%a8%d8%b1-%d8%a7%d9%84%d8%a3%d8%b4%d8%ac%d8%a7%d8%b1-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,/varieties/56767/أقدم-وأطول-وأكبر-الأشجار-في-العالم,varieties,أقدم-وأطول-وأكبر-الأشجار-في-العالم,أقدم-وأطول-وأكبر-الأشجار-في-العالم,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
56789,https://dash.alelm.net/varieties/56789/%d9%81%d9%8a-%d9%85%d8%ab%d9%84-%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%ad%d8%b1%d9%8a%d9%82-%d8%b1%d9%88%d9%85%d8%a7-%d8%a7%d9%84%d9%83%d8%a8%d9%8a%d8%b1-%d9%88%d8%aa%d9%88%d9%82/,/varieties/56789/في-مثل-هذا-اليوم-حريق-روما-الكبير-وتوق,varieties,في-مثل-هذا-اليوم-حريق-روما-الكبير-وتوق,في-مثل-هذا-اليوم-حريق-روما-الكبير-وتوق,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
